statename,rank,countryd,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
NORTH CAROLINA,20,"Korea, South",524.71,689.3,1027.49,564.97,1.2349,1.4399,2.0731,1.1374,-45.01
NORTH CAROLINA,21,Haiti,313.39,436.81,428.06,431.35,0.7376,0.9125,0.8637,0.8684,0.77
NORTH CAROLINA,22,Thailand,551.86,583.95,479.8,426.82,1.2988,1.2198,0.9681,0.8593,-11.04
NORTH CAROLINA,23,Austria,293.36,339.32,357.55,365.34,0.6904,0.7088,0.7214,0.7355,2.18
NORTH CAROLINA,24,Nicaragua,207.64,327.23,295.17,363.51,0.4887,0.6836,0.5956,0.7318,23.15
NORTH CAROLINA,25,Ireland,1820.95,2704.05,1481.8,362.65,4.2856,5.6486,2.9898,0.7301,-75.53
NORTH DAKOTA,0,World,2528.41,3473.63,3906.69,3599.2,0.1321,0.1573,0.1717,0.1587,-7.87
NORTH DAKOTA,0,Top 25,2477.36,3366.49,3794.28,3526.47,97.9806,96.9156,97.1226,97.9794,-7.06
NORTH DAKOTA,1,Canada,1903.84,2495.72,2689.48,2490.72,75.2977,71.8478,68.8428,69.2022,-7.39
NORTH DAKOTA,2,Germany,79.5,98.44,124.7,185.27,3.1444,2.8339,3.1919,5.1476,48.58
NORTH DAKOTA,3,China,79.66,129.8,147.85,144.49,3.1508,3.7368,3.7845,4.0144,-2.27
NORTH DAKOTA,4,Mexico,48.42,155.36,144.28,143.4,1.9152,4.4725,3.6931,3.9843,-0.61
NORTH DAKOTA,5,France,61.59,106.62,84.42,92.55,2.4357,3.0694,2.161,2.5713,9.62
NORTH DAKOTA,6,Japan,48.97,70.66,88.68,73.19,1.9369,2.0342,2.27,2.0335,-17.47
NORTH DAKOTA,7,Saudi Arabia,31.51,0,58.3,64.3,1.2462,0,1.4923,1.7865,10.29
NORTH DAKOTA,8,India,29.39,63.37,70.41,53.58,1.1624,1.8244,1.8023,1.4888,-23.9
NORTH DAKOTA,9,"Korea, South",55.95,47.61,35.44,48.08,2.2128,1.3707,0.9071,1.3359,35.68
NORTH DAKOTA,10,Italy,22.47,34.22,31.11,43.66,0.8889,0.9851,0.7963,1.2131,40.35
NORTH DAKOTA,11,United Kingdom,20.38,11.81,39.31,41.57,0.8059,0.34,1.0063,1.1549,5.73
NORTH DAKOTA,12,Bolivia,1.3,19.32,21.11,25.7,0.0514,0.5563,0.5405,0.714,21.72
NORTH DAKOTA,13,Malaysia,0.75,1.89,4.61,12.87,0.0298,0.0544,0.1179,0.3576,179.48
NORTH DAKOTA,14,Taiwan,12.48,12.33,14.88,12.33,0.4935,0.3548,0.3809,0.3425,-17.16
NORTH DAKOTA,15,Vietnam,8.74,32.68,16.89,12.02,0.3455,0.9409,0.4322,0.3339,-28.84
NORTH DAKOTA,16,Thailand,16.42,13.25,13.78,11.45,0.6496,0.3816,0.3527,0.318,-16.94
NORTH DAKOTA,17,Qatar,3.59,1.4,2.96,10.94,0.1418,0.0402,0.0757,0.3039,269.87
NORTH DAKOTA,18,Czech Republic,9.39,5.06,15.35,10.69,0.3715,0.1458,0.393,0.297,-30.38
NORTH DAKOTA,19,Argentina,15.83,20.12,23.13,10.51,0.6259,0.5791,0.5921,0.2921,-54.56
NORTH DAKOTA,20,Denmark,15.66,11.52,134.57,9.97,0.6192,0.3316,3.4445,0.2771,-92.59
NORTH DAKOTA,21,Peru,1,6.17,7.95,6.8,0.0397,0.1778,0.2034,0.1891,-14.36
NORTH DAKOTA,22,Austria,0.56,0.36,3.36,5.9,0.022,0.0103,0.086,0.164,75.63
NORTH DAKOTA,23,Kenya,0.56,7.78,7,5.53,0.0221,0.2241,0.1792,0.1537,-20.98
NORTH DAKOTA,24,Singapore,1.68,15.74,8.47,5.51,0.0663,0.4531,0.2167,0.153,-34.94
NORTH DAKOTA,25,Switzerland,7.73,5.23,6.25,5.44,0.3056,0.1506,0.16,0.1511,-13
NEBRASKA,0,World,2900.81,3414.87,3575.94,3701.77,0.1516,0.1547,0.1572,0.1632,3.52
NEBRASKA,0,Top 25,2776.41,3263.75,3427.6,3515.08,95.7117,95.5747,95.8518,94.9566,2.55
NEBRASKA,1,Canada,735.6,757.55,872.9,1010.68,25.3586,22.1838,24.4105,27.3027,15.78
NEBRASKA,2,China,614.35,850.95,918.73,837.35,21.1785,24.9191,25.692,22.6202,-8.86
NEBRASKA,3,Germany,247.97,266.11,337.08,369.19,8.5483,7.7926,9.4264,9.9733,9.52
NEBRASKA,4,Japan,201.63,264.39,246.64,248.97,6.951,7.7423,6.8973,6.7258,0.94
NEBRASKA,5,Mexico,368.65,335.5,181.79,197,12.7087,9.8246,5.0838,5.3219,8.37
NEBRASKA,6,Italy,59.75,65.18,112.91,185.64,2.0597,1.9087,3.1574,5.0148,64.42
NEBRASKA,7,France,98.28,139.25,159.62,85.92,3.3882,4.0779,4.4637,2.3211,-46.17
NEBRASKA,8,Austria,31.16,44.68,62.99,67.71,1.0743,1.3084,1.7615,1.829,7.49
NEBRASKA,9,Taiwan,47.42,51.08,60.59,67.53,1.6349,1.4959,1.6944,1.8242,11.45
NEBRASKA,10,Ireland,32.7,71.29,69.79,59.06,1.1272,2.0876,1.9516,1.5955,-15.37
NEBRASKA,11,Belgium,52.18,85.59,42.93,50.09,1.799,2.5065,1.2005,1.3532,16.68
NEBRASKA,12,Thailand,36.09,48.25,47.48,48.04,1.2442,1.4128,1.3279,1.2978,1.18
NEBRASKA,13,Vietnam,12.27,28.16,42.07,37.75,0.4228,0.8246,1.1764,1.0198,-10.26
NEBRASKA,14,Sweden,17.36,24.95,30.53,33.96,0.5985,0.7307,0.8537,0.9173,11.22
NEBRASKA,15,United Kingdom,57.9,66.22,46.55,33.05,1.9961,1.9391,1.3017,0.8927,-29.01
NEBRASKA,16,India,22.9,33.37,31.97,32.42,0.7894,0.9773,0.8941,0.8757,1.38
NEBRASKA,17,"Korea, South",35.73,28.6,29.1,28.53,1.2317,0.8374,0.8138,0.7706,-1.98
NEBRASKA,18,Macau,0.64,1.67,2.14,23.05,0.0222,0.049,0.0598,0.6226,977.56
NEBRASKA,19,Brazil,28.85,23.19,41.55,21.09,0.9945,0.6791,1.162,0.5698,-49.23
NEBRASKA,20,Czech Republic,10.71,16.08,12.39,15.62,0.3694,0.4708,0.3465,0.4221,26.11
NEBRASKA,21,Israel,12.63,16.58,27.87,15.6,0.4353,0.4856,0.7794,0.4214,-44.04
NEBRASKA,22,Chile,12.22,8.42,16.32,12.35,0.4214,0.2465,0.4563,0.3336,-24.31
NEBRASKA,23,Poland,7.25,10.05,11.61,11.66,0.2499,0.2942,0.3246,0.315,0.44
NEBRASKA,24,Netherlands,21.63,14.7,10.79,11.62,0.7455,0.4305,0.3018,0.314,7.69
NEBRASKA,25,Spain,10.52,11.94,11.25,11.2,0.3626,0.3498,0.3146,0.3025,-0.49
NEW HAMPSHIRE,0,World,8949.85,11681.91,12225.19,11872.27,0.4676,0.5291,0.5373,0.5236,-2.89
NEW HAMPSHIRE,0,Top 25,8687.65,11372.33,11771.91,11579.89,97.0703,97.3499,96.2922,97.5373,-1.63
NEW HAMPSHIRE,1,Canada,5810.46,8010.82,8047.12,7948.86,64.9225,68.5746,65.8241,66.9532,-1.22
NEW HAMPSHIRE,2,China,710.1,869,888.41,931.88,7.9342,7.4389,7.267,7.8492,4.89
NEW HAMPSHIRE,3,Mexico,568.67,556.58,562.2,573.98,6.3539,4.7645,4.5987,4.8346,2.09
NEW HAMPSHIRE,4,Germany,397.32,396,458.1,522.11,4.4394,3.3898,3.7472,4.3978,13.97
NEW HAMPSHIRE,5,United Kingdom,78.08,224.9,184,150.14,0.8725,1.9252,1.5051,1.2647,-18.4
NEW HAMPSHIRE,6,Ireland,98.1,102.78,113.55,142.61,1.0961,0.8798,0.9288,1.2012,25.6
NEW HAMPSHIRE,7,India,108.99,91.83,147.67,127.41,1.2178,0.7861,1.2079,1.0731,-13.72
NEW HAMPSHIRE,8,Switzerland,105.95,119.56,143.11,126.32,1.1838,1.0235,1.1706,1.064,-11.73
NEW HAMPSHIRE,9,Taiwan,79.63,164.74,218,125.61,0.8898,1.4102,1.7832,1.058,-42.38
NEW HAMPSHIRE,10,Thailand,101.14,63.25,45.11,113.08,1.1301,0.5414,0.369,0.9524,150.65
NEW HAMPSHIRE,11,France,89.89,73.2,114.55,102.99,1.0044,0.6267,0.937,0.8675,-10.09
NEW HAMPSHIRE,12,Israel,84.51,78.05,83.26,91.18,0.9443,0.6681,0.681,0.768,9.52
NEW HAMPSHIRE,13,Japan,98.31,94.38,94.84,85.74,1.0985,0.8079,0.7758,0.7222,-9.59
NEW HAMPSHIRE,14,Italy,64.34,153.26,76.82,80.16,0.7189,1.3119,0.6284,0.6752,4.35
NEW HAMPSHIRE,15,Netherlands,37.91,85.42,257.87,67.44,0.4236,0.7312,2.1093,0.5681,-73.85
NEW HAMPSHIRE,16,"Korea, South",32.02,34.44,47.51,51.7,0.3577,0.2948,0.3887,0.4355,8.82
NEW HAMPSHIRE,17,Sweden,11.35,13.73,38.83,50.22,0.1268,0.1175,0.3176,0.423,29.32
NEW HAMPSHIRE,18,Indonesia,45.34,32.5,49.14,48.63,0.5066,0.2782,0.402,0.4096,-1.05
NEW HAMPSHIRE,19,Vietnam,12.86,27.21,37.2,47.29,0.1437,0.2329,0.3043,0.3983,27.11
NEW HAMPSHIRE,20,Russia,2.96,2.11,5.08,45.37,0.0331,0.0181,0.0416,0.3822,792.67
NEW HAMPSHIRE,21,Czech Republic,21.48,27.65,28.45,35.98,0.24,0.2367,0.2327,0.303,26.43
NEW HAMPSHIRE,22,Malaysia,31.48,30.29,24.03,31.68,0.3518,0.2593,0.1965,0.2669,31.88
NEW HAMPSHIRE,23,Slovakia,31.95,31.96,40.63,29.37,0.357,0.2736,0.3324,0.2474,-27.73
NEW HAMPSHIRE,24,Austria,17.24,28.02,30.09,26.46,0.1926,0.2398,0.2462,0.2229,-12.07
NEW HAMPSHIRE,25,Hungary,47.56,60.67,36.31,23.67,0.5314,0.5194,0.297,0.1994,-34.8
NEW JERSEY,0,World,108660.25,125479.48,120850.25,119180.76,5.6776,5.6828,5.3114,5.2559,-1.38
NEW JERSEY,0,Top 25,88925.82,101837.33,97259.87,99868.43,81.8384,81.1586,80.4797,83.7958,2.68
NEW JERSEY,1,China,15178.25,16902.19,16609.2,16772.14,13.9685,13.4701,13.7436,14.0729,0.98
NEW JERSEY,2,Japan,9248.83,8303.58,9285.38,10308.09,8.5117,6.6175,7.6834,8.6491,11.01
NEW JERSEY,3,Canada,8371.26,10883.11,9438.66,9057.21,7.7041,8.6732,7.8102,7.5996,-4.04
NEW JERSEY,4,United Kingdom,5378.86,6750.15,5746.26,7261.2,4.9502,5.3795,4.7549,6.0926,26.36
NEW JERSEY,5,Germany,9161.2,7665.98,7079.63,7083.23,8.431,6.1094,5.8582,5.9433,0.05
NEW JERSEY,6,Italy,4116.12,4659.37,4863.15,5713.04,3.7881,3.7133,4.0241,4.7936,17.48
NEW JERSEY,7,India,3625.82,4608.17,5110.34,5702.77,3.3368,3.6724,4.2287,4.785,11.59
NEW JERSEY,8,Switzerland,4189.09,5536.42,5341.22,4725.65,3.8552,4.4122,4.4197,3.9651,-11.52
NEW JERSEY,9,Saudi Arabia,1831.13,2711.17,3212.3,3503.71,1.6852,2.1606,2.6581,2.9398,9.07
NEW JERSEY,10,France,3613.43,3633.21,3670.27,3490.69,3.3254,2.8955,3.037,2.9289,-4.89
NEW JERSEY,11,Mexico,3218.89,3007.71,2757.69,3481.31,2.9623,2.397,2.2819,2.921,26.24
NEW JERSEY,12,"Korea, South",1868.02,2378.13,2736.24,2753.95,1.7191,1.8952,2.2642,2.3107,0.65
NEW JERSEY,13,Angola,1636.79,2342.97,1875.54,2271.47,1.5063,1.8672,1.552,1.9059,21.11
NEW JERSEY,14,Belgium,1524.36,2306.27,2404.2,1980.83,1.4029,1.838,1.9894,1.662,-17.61
NEW JERSEY,15,South Africa,1751.95,2202.48,1827.96,1871.19,1.6123,1.7552,1.5126,1.57,2.37
NEW JERSEY,16,Spain,1453.67,2080.55,1794.87,1726.69,1.3378,1.6581,1.4852,1.4488,-3.8
NEW JERSEY,17,Venezuela,1751.38,2197.34,1572.38,1675.14,1.6118,1.7512,1.3011,1.4055,6.53
NEW JERSEY,18,Taiwan,1132.4,1343.46,1586.33,1620.42,1.0422,1.0707,1.3126,1.3596,2.15
NEW JERSEY,19,Russia,1894.07,3298.57,1922.88,1458.33,1.7431,2.6288,1.5911,1.2236,-24.16
NEW JERSEY,20,Sweden,1729.87,2138.21,1649.09,1389.35,1.592,1.704,1.3646,1.1658,-15.75
NEW JERSEY,21,Netherlands,2012.12,2453.83,2281.06,1361.26,1.8518,1.9556,1.8875,1.1422,-40.32
NEW JERSEY,22,Indonesia,1412.62,1302.98,1072.24,1280.51,1.3,1.0384,0.8872,1.0744,19.42
NEW JERSEY,23,Ireland,1310.75,1365,1226.01,1220.55,1.2063,1.0878,1.0145,1.0241,-0.45
NEW JERSEY,24,Colombia,466.11,689.88,1147.65,1141.07,0.429,0.5498,0.9496,0.9574,-0.57
NEW JERSEY,25,Thailand,1048.8,1076.63,1049.33,1018.63,0.9652,0.858,0.8683,0.8547,-2.93
NEW MEXICO,0,World,3164.33,2530.9,2325.32,2019.61,0.1653,0.1146,0.1022,0.0891,-13.15
NEW MEXICO,0,Top 25,2688.62,2370.78,2271.58,1981.61,84.9665,93.6735,97.6887,98.1185,-12.76
NEW MEXICO,1,China,757.75,831.03,756.52,721.93,23.9466,32.8354,32.5341,35.7461,-4.57
NEW MEXICO,2,Mexico,634.85,346.91,495.76,360.86,20.0626,13.7069,21.3201,17.8676,-27.21
NEW MEXICO,3,Canada,203.73,390.6,251.53,242.2,6.4384,15.4334,10.8171,11.9926,-3.71
NEW MEXICO,4,Netherlands,137.72,166.16,144.88,145.97,4.3522,6.5652,6.2307,7.2278,0.75
NEW MEXICO,5,Germany,140.57,106.13,100.23,109.75,4.4425,4.1933,4.3104,5.4343,9.5
NEW MEXICO,6,United Kingdom,49.18,61.97,88.87,71.3,1.5542,2.4485,3.822,3.5304,-19.78
NEW MEXICO,7,Malaysia,47.1,64.96,38.18,55.86,1.4883,2.5667,1.6419,2.7657,46.3
NEW MEXICO,8,Saudi Arabia,0.05,0.03,60.01,39.06,0.0017,0.0014,2.5806,1.9339,-34.91
NEW MEXICO,9,Japan,454.65,201.84,68.21,38.04,14.3681,7.9749,2.9335,1.8838,-44.23
NEW MEXICO,10,Taiwan,54.89,36.07,45.36,24.58,1.7347,1.4252,1.9506,1.2168,-45.82
NEW MEXICO,11,France,15.14,7.2,20.72,22.06,0.4784,0.2847,0.8912,1.0925,6.47
NEW MEXICO,12,Israel,27.71,28.4,29.98,21.76,0.8758,1.1222,1.2895,1.0772,-27.44
NEW MEXICO,13,Belgium,12.02,13.43,19.97,18.38,0.3799,0.5305,0.8587,0.9102,-7.93
NEW MEXICO,14,India,14.77,9.68,18.75,18.23,0.4668,0.3826,0.8065,0.9026,-2.8
NEW MEXICO,15,"Korea, South",16.8,8.17,14.52,17.17,0.5311,0.3227,0.6243,0.8504,18.31
NEW MEXICO,16,Italy,11.59,13.89,11.65,15.15,0.3662,0.5488,0.5011,0.75,29.99
NEW MEXICO,17,Switzerland,12.54,13.85,17.83,9.98,0.3963,0.5473,0.7668,0.494,-44.05
NEW MEXICO,18,Ireland,4.29,2.65,3.38,8.66,0.1355,0.1049,0.1453,0.4287,156.29
NEW MEXICO,19,Spain,2.4,0.93,6.35,6.8,0.0759,0.0369,0.2732,0.3369,7.09
NEW MEXICO,20,Denmark,1.71,1.3,1.4,6.76,0.0542,0.0513,0.0602,0.3349,383.17
NEW MEXICO,21,Australia,7.52,5.28,3.88,6.47,0.2376,0.2086,0.167,0.3204,66.65
NEW MEXICO,22,Czech Republic,4.12,4.91,5.63,5.83,0.1302,0.1941,0.2421,0.2886,3.55
NEW MEXICO,23,Peru,0.53,0.96,2.55,5.34,0.0167,0.0378,0.1095,0.2642,109.51
NEW MEXICO,24,Thailand,75.13,51.83,61.34,4.88,2.3744,2.0478,2.6381,0.2418,-92.04
NEW MEXICO,25,Brazil,1.85,2.59,4.05,4.59,0.0586,0.1025,0.1743,0.2272,13.25
NEVADA,0,World,6047.2,7450.63,8330.24,8590.46,0.316,0.3374,0.3661,0.3788,3.12
NEVADA,0,Top 25,5611.85,6769.45,7628.16,8199.31,92.8007,90.8574,91.5719,95.4466,7.49
NEVADA,1,China,1852.06,2415.53,2750.11,3488.64,30.6267,32.4204,33.0136,40.6106,26.85
NEVADA,2,"Korea, South",953.9,1078.98,1464.67,1181.88,15.7742,14.4817,17.5825,13.7581,-19.31
NEVADA,3,Canada,632.12,818.75,767.9,743.85,10.4531,10.989,9.2182,8.659,-3.13
NEVADA,4,Mexico,286.23,378.75,358.22,358.06,4.7332,5.0835,4.3003,4.1681,-0.05
NEVADA,5,Taiwan,322.6,286.42,301.52,339.46,5.3346,3.8443,3.6196,3.9516,12.58
NEVADA,6,Israel,89.76,130.06,144.04,305.4,1.4844,1.7456,1.7291,3.5551,112.02
NEVADA,7,Malaysia,414.3,357.88,419.58,244.25,6.8511,4.8034,5.0368,2.8432,-41.79
NEVADA,8,Philippines,150.75,164.92,191.01,204.56,2.493,2.2136,2.293,2.3812,7.09
NEVADA,9,Germany,109.8,110,133.88,168.47,1.8156,1.4764,1.6072,1.9611,25.84
NEVADA,10,India,36.07,55.52,100.89,114.96,0.5965,0.7452,1.2111,1.3382,13.95
NEVADA,11,France,76.17,85.08,119.93,112.59,1.2596,1.1419,1.4397,1.3107,-6.12
NEVADA,12,United Kingdom,92.64,142.3,129.51,110.29,1.5319,1.91,1.5547,1.2839,-14.84
NEVADA,13,Thailand,108.66,101.18,95.89,108.32,1.7969,1.3579,1.1511,1.2609,12.97
NEVADA,14,Japan,75.5,79.3,93.99,95.36,1.2484,1.0643,1.1283,1.1101,1.45
NEVADA,15,Spain,23.85,35.98,31.3,85.79,0.3943,0.4829,0.3758,0.9986,174.03
NEVADA,16,Switzerland,45.3,65.05,71.61,70.27,0.7491,0.873,0.8596,0.818,-1.86
NEVADA,17,Italy,51.47,69.52,62.4,66.1,0.8511,0.933,0.7491,0.7695,5.93
NEVADA,18,Singapore,70.51,154.13,99.67,64.79,1.1661,2.0687,1.1965,0.7542,-35
NEVADA,19,Vietnam,26.04,34.82,51.17,57.9,0.4306,0.4673,0.6143,0.674,13.14
NEVADA,20,Poland,33.45,33.9,24.91,54.86,0.5532,0.455,0.299,0.6387,120.26
NEVADA,21,Indonesia,46.41,55.94,67.86,49.33,0.7675,0.7507,0.8146,0.5743,-27.3
NEVADA,22,Australia,40.99,37.25,46.6,47.04,0.6779,0.5,0.5595,0.5475,0.93
NEVADA,23,Sweden,34.29,23.39,42.04,45.5,0.567,0.3139,0.5047,0.5296,8.22
NEVADA,24,Austria,9.26,26.01,29.07,45.42,0.1532,0.3491,0.349,0.5288,56.24
NEVADA,25,Netherlands,29.73,28.8,30.37,36.22,0.4916,0.3865,0.3645,0.4216,19.27
NEW YORK,0,World,113722.24,127253.29,124452.64,129832.96,5.942,5.7631,5.4697,5.7257,4.32
NEW YORK,0,Top 25,100863.58,111277.04,109880.85,116395.53,88.6929,87.4453,88.2913,89.6502,5.93
NEW YORK,1,China,20556.85,21594.5,22613.53,22749.38,18.0764,16.9697,18.1704,17.522,0.6
NEW YORK,2,Canada,20949.49,20334.6,19037.05,19541.57,18.4216,15.9796,15.2966,15.0513,2.65
NEW YORK,3,India,7632.49,9299.88,8329.08,10456.78,6.7115,7.3082,6.6926,8.054,25.55
NEW YORK,4,Israel,7436.24,8791.56,7866.5,8626.26,6.5389,6.9087,6.3209,6.6441,9.66
NEW YORK,5,France,4126.93,4480.4,4896.99,6364.65,3.629,3.5209,3.9348,4.9022,29.97
NEW YORK,6,Italy,3954.04,4458.86,4891.18,5311.16,3.4769,3.5039,3.9302,4.0908,8.59
NEW YORK,7,Switzerland,3035.34,4284.49,4436.42,5088.51,2.6691,3.3669,3.5647,3.9193,14.7
NEW YORK,8,Belgium,3757.49,4369.05,4235.53,4719.04,3.3041,3.4333,3.4033,3.6347,11.42
NEW YORK,9,United Kingdom,3321.47,3627.64,4554.69,4710.2,2.9207,2.8507,3.6598,3.6279,3.41
NEW YORK,10,Germany,2854.53,3431.81,3812.63,3939.71,2.5101,2.6968,3.0635,3.0344,3.33
NEW YORK,11,Mexico,3057.43,3065.93,2997.55,3348.93,2.6885,2.4093,2.4086,2.5794,11.72
NEW YORK,12,Hong Kong,957.45,1388.65,2426.03,2609.49,0.8419,1.0913,1.9494,2.0099,7.56
NEW YORK,13,Japan,3346.75,3049.55,3126.32,2593.56,2.9429,2.3964,2.5121,1.9976,-17.04
NEW YORK,14,Ireland,1907.7,3050.96,2729.27,1993.55,1.6775,2.3976,2.193,1.5355,-26.96
NEW YORK,15,Taiwan,2445.51,3247.04,1972.64,1701.06,2.1504,2.5516,1.585,1.3102,-13.77
NEW YORK,16,"Korea, South",1686.97,1942.67,1544.61,1572.37,1.4834,1.5266,1.2411,1.2111,1.8
NEW YORK,17,Vietnam,914.49,1111.34,1383.09,1551.98,0.8041,0.8733,1.1113,1.1954,12.21
NEW YORK,18,Brazil,1182.37,1410.94,1142.7,1368.91,1.0397,1.1088,0.9182,1.0544,19.8
NEW YORK,19,Chile,790.37,1314.84,1187.96,1345.05,0.695,1.0332,0.9545,1.036,13.22
NEW YORK,20,South Africa,2266.94,1704.53,1294.41,1320.85,1.9934,1.3395,1.0401,1.0173,2.04
NEW YORK,21,Thailand,1196.1,1433.73,1193.86,1240.49,1.0518,1.1267,0.9593,0.9554,3.91
NEW YORK,22,Indonesia,933.98,1099.38,1292.92,1181.98,0.8213,0.8639,1.0389,0.9104,-8.58
NEW YORK,23,Spain,799.24,964.22,1199.58,1180.13,0.7028,0.7577,0.9639,0.909,-1.62
NEW YORK,24,Australia,1093.67,1081.94,825.33,949.42,0.9617,0.8502,0.6632,0.7313,15.04
NEW YORK,25,Bangladesh,659.73,738.54,890.99,930.51,0.5801,0.5804,0.7159,0.7167,4.43
OHIO,0,World,52990.27,59783.01,63620.18,66454.21,2.7688,2.7075,2.7961,2.9307,4.45
OHIO,0,Top 25,49123.85,56066.08,59661.43,62625.62,92.7035,93.7826,93.7775,94.2388,4.97
OHIO,1,Canada,14279.36,16216.77,16284.12,17315.6,26.9471,27.1261,25.5958,26.0564,6.33
OHIO,2,China,9507.71,11212.93,11733.29,12391.35,17.9424,18.756,18.4427,18.6465,5.61
OHIO,3,Mexico,5547.83,6149.86,6658.95,7614.18,10.4695,10.287,10.4667,11.4578,14.34
OHIO,4,Japan,4777.18,5088.14,6224.16,5860.86,9.0152,8.511,9.7833,8.8194,-5.84
OHIO,5,Germany,3219.92,4160.62,4310.34,4670.92,6.0764,6.9595,6.7751,7.0288,8.37
OHIO,6,France,1209.16,1265.17,1472.57,1420.18,2.2819,2.1163,2.3146,2.1371,-3.56
OHIO,7,United Kingdom,904.89,759.88,948.68,1216.03,1.7077,1.2711,1.4912,1.8299,28.18
OHIO,8,Vietnam,689.38,868.43,992.73,1201.75,1.301,1.4526,1.5604,1.8084,21.06
OHIO,9,"Korea, South",817.53,1042.56,1120.62,1099.48,1.5428,1.7439,1.7614,1.6545,-1.89
OHIO,10,Taiwan,882.61,1088.98,1140.93,1086.43,1.6656,1.8216,1.7933,1.6348,-4.78
OHIO,11,India,667.78,885.04,1026.83,1011.31,1.2602,1.4804,1.614,1.5218,-1.51
OHIO,12,Italy,790.71,888.73,1029.32,966.12,1.4922,1.4866,1.6179,1.4538,-6.14
OHIO,13,Ireland,1497.35,1313.43,1192.09,963.41,2.8257,2.197,1.8738,1.4497,-19.18
OHIO,14,Brazil,415.72,580.99,590.95,682.26,0.7845,0.9718,0.9289,1.0267,15.45
OHIO,15,Indonesia,501.64,653.49,669.19,667.45,0.9467,1.0931,1.0518,1.0044,-0.26
OHIO,16,Sri Lanka,398.2,478.1,502.04,638.58,0.7515,0.7997,0.7891,0.9609,27.2
OHIO,17,Trinidad and Tobago,480.98,582.04,684.52,623.79,0.9077,0.9736,1.076,0.9387,-8.87
OHIO,18,Thailand,588.99,585.77,586.52,587.13,1.1115,0.9798,0.9219,0.8835,0.1
OHIO,19,Switzerland,258.92,336.19,394.45,467.41,0.4886,0.5624,0.62,0.7034,18.5
OHIO,20,Malaysia,375.41,405.67,409.15,426.56,0.7084,0.6786,0.6431,0.6419,4.26
OHIO,21,Netherlands,326.97,326.73,424.81,419.22,0.617,0.5465,0.6677,0.6308,-1.32
OHIO,22,Sweden,336.86,362.58,484.49,383.98,0.6357,0.6065,0.7615,0.5778,-20.74
OHIO,23,Belgium,190.29,173.44,243.01,325.48,0.3591,0.2901,0.382,0.4898,33.94
OHIO,24,Spain,161.69,192.11,235.51,308.95,0.3051,0.3214,0.3702,0.4649,31.19
OHIO,25,Austria,296.78,448.4,302.17,277.15,0.5601,0.75,0.475,0.4171,-8.28
OKLAHOMA,0,World,6526.98,11325.36,11414.76,12243.63,0.341,0.5129,0.5017,0.5399,7.26
OKLAHOMA,0,Top 25,5594.93,10848.31,11011.78,11830.07,85.72,95.7877,96.4697,96.6223,7.43
OKLAHOMA,1,Canada,1526.61,5758.96,5155.76,5772.01,23.3892,50.8501,45.1675,47.1429,11.95
OKLAHOMA,2,China,1572.36,2053.99,2289.81,2296.95,24.0902,18.1362,20.0601,18.7604,0.31
OKLAHOMA,3,Mexico,653.46,811.7,885.55,1056.17,10.0117,7.1671,7.758,8.6263,19.27
OKLAHOMA,4,Japan,442.38,423.3,472.45,458.2,6.7777,3.7376,4.139,3.7424,-3.02
OKLAHOMA,5,Germany,278.03,378.93,345.89,304.85,4.2596,3.3459,3.0302,2.4898,-11.87
OKLAHOMA,6,Taiwan,148.46,181.47,228.25,212.59,2.2745,1.6023,1.9996,1.7363,-6.86
OKLAHOMA,7,United Kingdom,138.73,172.01,185.59,206.06,2.1254,1.5188,1.6259,1.683,11.03
OKLAHOMA,8,Australia,41.64,76.67,153.22,191.68,0.638,0.6769,1.3423,1.5655,25.1
OKLAHOMA,9,India,91.07,141.7,180.28,165.81,1.3952,1.2512,1.5794,1.3543,-8.03
OKLAHOMA,10,South Africa,51.76,53.71,151.02,146.29,0.7931,0.4743,1.3231,1.1949,-3.13
OKLAHOMA,11,France,42.57,67.65,85.07,133.62,0.6522,0.5973,0.7453,1.0913,57.06
OKLAHOMA,12,Thailand,43.41,67.2,109.1,117.93,0.6651,0.5933,0.9558,0.9632,8.09
OKLAHOMA,13,Belgium,63.26,91.25,110.27,112.21,0.9692,0.8057,0.966,0.9164,1.76
OKLAHOMA,14,Italy,81.91,110.52,101.41,95.98,1.255,0.9759,0.8884,0.7839,-5.36
OKLAHOMA,15,Indonesia,14.78,65.01,101.73,82.13,0.2265,0.574,0.8912,0.6708,-19.27
OKLAHOMA,16,"Korea, South",67.07,72.9,66.65,66.71,1.0276,0.6437,0.5839,0.5448,0.08
OKLAHOMA,17,Vietnam,39.85,52.32,59.41,66.66,0.6106,0.462,0.5205,0.5444,12.2
OKLAHOMA,18,Austria,55.62,58.25,46.86,58.95,0.8521,0.5143,0.4106,0.4815,25.8
OKLAHOMA,19,Singapore,114.89,63.92,92.24,55.08,1.7603,0.5644,0.8081,0.4499,-40.28
OKLAHOMA,20,Malaysia,38.56,43.14,55.94,49.09,0.5908,0.3809,0.4901,0.4009,-12.25
OKLAHOMA,21,Sweden,25.04,33.37,45.98,40.62,0.3837,0.2947,0.4028,0.3318,-11.65
OKLAHOMA,22,Brazil,33.07,31.38,38.51,37.62,0.5067,0.2771,0.3374,0.3072,-2.32
